,bot,shoes
N07344,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3637849.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3446269.jpg
N00704,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2865278.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2575618.jpg
N10706,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4177691.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3926461.jpg
N14612,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3910921.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4429821.jpg
N07377,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3557249.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3305069.jpg
N07000,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3362669.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3363729.jpg
N10807,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4096751.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4014961.jpg
N03860,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2535988.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2563868.jpg
N00499,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2503928.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2514588.jpg
N10245,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3836831.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3867081.jpg
N02118,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2781538.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2606928.jpg
N01163,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2754248.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2754798.jpg
N04416,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2923558.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2890808.jpg
N00657,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2724088.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2684868.jpg
N07412,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3769659.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3804349.jpg
N02220,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2335357.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2780918.jpg
N00545,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2790458.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2728668.jpg
N01494,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3037438.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3167999.jpg
N16299,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4149431.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3917091.jpg
N08820,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3450589.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3606119.jpg
N02802,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2784218.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2787748.jpg
N04170,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2899748.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2804758.jpg
N10288,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3956501.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3926511.jpg
N06376,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3437429.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3434709.jpg
N00521,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2471018.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2471948.jpg
N06712,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3543959.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3364699.jpg
N14081,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3955971.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3970221.jpg
N10568,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3930321.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4017861.jpg
N08663,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3367679.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3412869.jpg
N03518,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2320247.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2545048.jpg
N11400,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4188401.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4189061.jpg
N06784,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3689549.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2929618.jpg
N00721,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2950358.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3023888.jpg
N10698,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4151761.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4275581.jpg
N01273,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2911568.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2829308.jpg
N01533,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3026448.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2924878.jpg
N14864,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4066601.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4079641.jpg
N10812,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4096881.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3981921.jpg
N01230,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2579268.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2692328.jpg
N02177,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2794458.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2509668.jpg
N00776,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2799108.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2805668.jpg
N03736,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2517628.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2472028.jpg
N02434,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2475938.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2476648.jpg
N06061,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3463139.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3398359.jpg
N03800,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2672438.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2436668.jpg
N14653,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3996181.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4137181.jpg
N07878,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3297969.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3383939.jpg
N09322,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3639489.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3576899.jpg
N06559,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3592429.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3763879.jpg
N11531,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3995901.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3991801.jpg
N11644,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3851091.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3965191.jpg
N05619,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3690089.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3398429.jpg
N14970,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3995631.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4221461.jpg
N01436,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2913708.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2899588.jpg
N04362,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2936078.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3041218.jpg
N10259,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3959941.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4221021.jpg
N14905,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3961941.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4178301.jpg
N05643,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3691469.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3439379.jpg
N06868,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3544299.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3390819.jpg
N08485,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3728759.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3577039.jpg
N08494,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3476579.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3554079.jpg
N06947,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3413119.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3560969.jpg
N02824,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2548108.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2531378.jpg
N01724,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2987958.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3040538.jpg
N02154,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2522078.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2424378.jpg
N02456,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2378897.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2779008.jpg
N03458,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2592108.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2468428.jpg
N06519,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3755419.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3755559.jpg
N01873,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2950348.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2956168.jpg
N00143,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2943948.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2747918.jpg
N11657,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4005651.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3936801.jpg
N09065,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3634479.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3606149.jpg
N09332,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3729729.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3576679.jpg
N01030,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3074308.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2832608.jpg
N08575,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3393169.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3385249.jpg
N04285,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3074308.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2908498.jpg
N06693,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3542769.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3358499.jpg
N06209,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3625529.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3530309.jpg
N03783,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2419287.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2551008.jpg
N07967,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3603229.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3267649.jpg
N02971,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2646508.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2472098.jpg
N03657,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2592048.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2510848.jpg
N07086,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3767799.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3764029.jpg
N02391,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2808568.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2509668.jpg
N10805,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4137131.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4033571.jpg
N11015,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3836801.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4691541.jpg
N14382,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4096751.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4098301.jpg
N04948,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2919628.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2920658.jpg
N04184,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2781968.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2779978.jpg
N07724,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3756669.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3434309.jpg
N14568,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4164971.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4165421.jpg
N00749,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2542558.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2825398.jpg
N06804,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3691959.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3359549.jpg
N09097,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3770869.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3804399.jpg
N00036,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2518598.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2520138.jpg
N04658,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3000598.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2509708.jpg
N02758,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2825138.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2611408.jpg
N05418,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3389409.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3348059.jpg
N07903,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3732299.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3734019.jpg
N00731,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2576258.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2682688.jpg
N06204,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3534039.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3381159.jpg
N14769,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3990321.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4160871.jpg
N01995,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2781738.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2760488.jpg
N06483,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3766539.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3519589.jpg
N11224,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4034901.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3948041.jpg
N15168,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3980071.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4017081.jpg
N11389,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4096131.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4164401.jpg
N00908,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2579478.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2584368.jpg
N09192,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3426809.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3355919.jpg
N07958,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3790899.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3605869.jpg
N03919,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2468508.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2468478.jpg
N00699,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2553288.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2575958.jpg
N06353,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3595549.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3408849.jpg
N01041,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2592118.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2725968.jpg
N14963,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4066621.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4079831.jpg
N07188,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3375119.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3364699.jpg
N09410,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3926811.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3882581.jpg
N08144,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3471409.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3400619.jpg
N00937,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3278379.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2922298.jpg
N11381,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4000141.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3992051.jpg
N01717,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2990448.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2890418.jpg
N03095,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2660838.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2594858.jpg
N14849,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3926121.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3933851.jpg
N10850,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3995451.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3987731.jpg
N15121,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4069351.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4075261.jpg
N04050,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2695908.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2526728.jpg
N09546,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4251781.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3757339.jpg
N05565,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3377429.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3383939.jpg
N06604,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3729069.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3899031.jpg
N06087,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3341209.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3356209.jpg
N00977,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2592108.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2551008.jpg
N09284,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3758259.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3530429.jpg
N05580,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3637069.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3363099.jpg
